source_file,subject_id,rt,stimulus,image_idx,slider_start,rating
ratings_724112.csv,724112,2529.300000011921,../../images/project_ratings/im49.png,49,1,1.0
ratings_724112.csv,724112,1492.300000011921,../../images/project_ratings/im32.png,32,1,1.0
ratings_724112.csv,724112,1694.3999999910593,../../images/project_ratings/im47.png,47,4,1.0
ratings_724112.csv,724112,1744.0,../../images/project_ratings/im38.png,38,2,1.0
ratings_724112.csv,724112,2417.300000011921,../../images/project_ratings/im55.png,55,3,1.0
ratings_724112.csv,724112,1586.800000011921,../../images/project_ratings/im13.png,13,2,1.0
ratings_724112.csv,724112,2085.29999999702,../../images/project_ratings/im22.png,22,2,1.0
ratings_724112.csv,724112,1931.29999999702,../../images/project_ratings/im51.png,51,3,1.0
ratings_724112.csv,724112,1608.0,../../images/project_ratings/im30.png,30,3,1.0
ratings_724112.csv,724112,1362.7000000029802,../../images/project_ratings/im34.png,34,4,1.0
ratings_724112.csv,724112,2276.8999999910598,../../images/project_ratings/im23.png,23,1,2.0
ratings_724112.csv,724112,2426.0,../../images/project_ratings/im4.png,4,1,1.0
ratings_724112.csv,724112,2125.1000000089407,../../images/project_ratings/im14.png,14,4,1.0
ratings_724112.csv,724112,1884.29999999702,../../images/project_ratings/im29.png,29,2,1.0
ratings_724112.csv,724112,1537.2999999970198,../../images/project_ratings/im28.png,28,3,1.0
ratings_724112.csv,724112,3681.0,../../images/project_ratings/im54.png,54,4,1.0
ratings_724112.csv,724112,3611.5,../../images/project_ratings/im58.png,58,3,1.0
ratings_724112.csv,724112,2335.6000000089407,../../images/project_ratings/im18.png,18,2,2.0
ratings_724112.csv,724112,1962.70000000298,../../images/project_ratings/im59.png,59,4,1.0
ratings_724112.csv,724112,1721.5,../../images/project_ratings/im20.png,20,2,1.0
ratings_724112.csv,724112,4210.699999988079,../../images/project_ratings/im25.png,25,4,1.0
ratings_724112.csv,724112,1646.300000011921,../../images/project_ratings/im6.png,6,4,1.0
ratings_724112.csv,724112,1417.7999999970198,../../images/project_ratings/im45.png,45,3,1.0
ratings_724112.csv,724112,2454.9000000059605,../../images/project_ratings/im7.png,7,3,1.0
ratings_724112.csv,724112,1423.7999999970198,../../images/project_ratings/im57.png,57,4,1.0
ratings_724112.csv,724112,1940.5,../../images/project_ratings/im1.png,1,4,1.0
ratings_724112.csv,724112,3146.199999988079,../../images/project_ratings/im16.png,16,2,2.0
ratings_724112.csv,724112,2237.79999999702,../../images/project_ratings/im0.png,0,2,1.0
ratings_724112.csv,724112,1789.2000000029802,../../images/project_ratings/im15.png,15,2,1.0
ratings_724112.csv,724112,1781.7000000029802,../../images/project_ratings/im5.png,5,4,1.0
ratings_724112.csv,724112,1833.8999999910595,../../images/project_ratings/im11.png,11,2,1.0
ratings_724112.csv,724112,2200.6000000089407,../../images/project_ratings/im9.png,9,2,1.0
ratings_724112.csv,724112,2806.5999999940395,../../images/project_ratings/im8.png,8,4,1.0
ratings_724112.csv,724112,2151.6000000089407,../../images/project_ratings/im12.png,12,2,1.0
ratings_724112.csv,724112,1423.0999999940395,../../images/project_ratings/im43.png,43,3,1.0
ratings_724112.csv,724112,2196.4000000059605,../../images/project_ratings/im37.png,37,2,1.0
ratings_242868.csv,242868,4572.0,../../images/project_ratings/im39.png,39,3,1.0
ratings_242868.csv,242868,2305.0,../../images/project_ratings/im41.png,41,1,2.0
ratings_242868.csv,242868,1846.0,../../images/project_ratings/im2.png,2,4,1.0
ratings_242868.csv,242868,3683.999999999997,../../images/project_ratings/im48.png,48,2,4.0
ratings_242868.csv,242868,2478.0,../../images/project_ratings/im50.png,50,4,3.0
ratings_242868.csv,242868,1921.0,../../images/project_ratings/im44.png,44,3,2.0
ratings_242868.csv,242868,3580.0,../../images/project_ratings/im33.png,33,2,2.0
ratings_242868.csv,242868,1859.0,../../images/project_ratings/im35.png,35,3,1.0
ratings_242868.csv,242868,1668.0,../../images/project_ratings/im40.png,40,3,1.0
ratings_242868.csv,242868,2111.0,../../images/project_ratings/im27.png,27,2,1.0
ratings_242868.csv,242868,2044.0,../../images/project_ratings/im24.png,24,2,2.0
ratings_242868.csv,242868,2893.0,../../images/project_ratings/im53.png,53,4,3.0
ratings_242868.csv,242868,2090.0,../../images/project_ratings/im46.png,46,1,1.0
ratings_242868.csv,242868,2046.9999999999927,../../images/project_ratings/im3.png,3,4,2.0
ratings_242868.csv,242868,2466.0,../../images/project_ratings/im26.png,26,4,2.0
ratings_242868.csv,242868,1878.0,../../images/project_ratings/im36.png,36,1,1.0
ratings_242868.csv,242868,2054.0,../../images/project_ratings/im21.png,21,3,1.0
ratings_242868.csv,242868,2363.0,../../images/project_ratings/im10.png,10,4,3.0
ratings_242868.csv,242868,3168.0,../../images/project_ratings/im52.png,52,4,2.0
ratings_242868.csv,242868,2875.0,../../images/project_ratings/im19.png,19,1,5.0
ratings_242868.csv,242868,1741.0,../../images/project_ratings/im42.png,42,3,2.0
ratings_242868.csv,242868,1487.0,../../images/project_ratings/im56.png,56,3,2.0
ratings_242868.csv,242868,2385.0,../../images/project_ratings/im17.png,17,2,4.0
ratings_242868.csv,242868,1735.9999999999854,../../images/project_ratings/im31.png,31,4,2.0
ratings_242868.csv,242868,1557.0,../../images/project_ratings/im49.png,49,3,1.0
ratings_242868.csv,242868,4825.0,../../images/project_ratings/im32.png,32,3,2.0
ratings_242868.csv,242868,4374.0,../../images/project_ratings/im47.png,47,4,3.0
ratings_242868.csv,242868,4231.0,../../images/project_ratings/im38.png,38,3,2.0
ratings_242868.csv,242868,1892.0,../../images/project_ratings/im55.png,55,4,2.0
ratings_242868.csv,242868,2057.000000000029,../../images/project_ratings/im13.png,13,2,3.0
ratings_242868.csv,242868,2164.999999999971,../../images/project_ratings/im22.png,22,2,3.0
ratings_242868.csv,242868,1590.0,../../images/project_ratings/im51.png,51,3,4.0
ratings_242868.csv,242868,2171.0,../../images/project_ratings/im30.png,30,3,2.0
ratings_242868.csv,242868,2229.0,../../images/project_ratings/im34.png,34,2,1.0
ratings_242868.csv,242868,1604.0,../../images/project_ratings/im23.png,23,1,4.0
ratings_242868.csv,242868,1928.000000000029,../../images/project_ratings/im4.png,4,1,1.0
ratings_242868.csv,242868,1911.0,../../images/project_ratings/im14.png,14,2,2.0
ratings_242868.csv,242868,3961.999999999971,../../images/project_ratings/im29.png,29,2,4.0
ratings_242868.csv,242868,1328.0,../../images/project_ratings/im28.png,28,3,2.0
ratings_242868.csv,242868,1973.000000000029,../../images/project_ratings/im54.png,54,2,2.0
ratings_242868.csv,242868,2079.0,../../images/project_ratings/im58.png,58,4,4.0
ratings_242868.csv,242868,3060.0,../../images/project_ratings/im18.png,18,3,3.0
ratings_242868.csv,242868,1901.000000000029,../../images/project_ratings/im59.png,59,2,1.0
ratings_242868.csv,242868,2166.0,../../images/project_ratings/im20.png,20,2,1.0
ratings_242868.csv,242868,1823.0,../../images/project_ratings/im25.png,25,4,2.0
ratings_242868.csv,242868,2102.0,../../images/project_ratings/im6.png,6,3,2.0
ratings_242868.csv,242868,1497.0,../../images/project_ratings/im45.png,45,3,2.0
ratings_242868.csv,242868,1488.999999999971,../../images/project_ratings/im7.png,7,4,4.0
ratings_242868.csv,242868,3765.999999999971,../../images/project_ratings/im57.png,57,2,3.0
ratings_242868.csv,242868,3946.000000000029,../../images/project_ratings/im1.png,1,1,3.0
ratings_242868.csv,242868,4106.0,../../images/project_ratings/im16.png,16,1,3.0
ratings_242868.csv,242868,2596.000000000029,../../images/project_ratings/im0.png,0,3,1.0
ratings_242868.csv,242868,1667.0,../../images/project_ratings/im15.png,15,3,1.0
ratings_242868.csv,242868,2349.0,../../images/project_ratings/im5.png,5,4,5.0
ratings_242868.csv,242868,2621.000000000029,../../images/project_ratings/im11.png,11,3,4.0
ratings_242868.csv,242868,1483.000000000029,../../images/project_ratings/im9.png,9,3,1.0
ratings_242868.csv,242868,1589.0,../../images/project_ratings/im8.png,8,3,5.0
ratings_242868.csv,242868,2295.0,../../images/project_ratings/im12.png,12,4,4.0
ratings_242868.csv,242868,5033.000000000029,../../images/project_ratings/im43.png,43,3,2.0
ratings_242868.csv,242868,1876.0,../../images/project_ratings/im37.png,37,1,1.0
ratings_438997.csv,438997,,../../images/project_ratings/im39.png,39,4,
ratings_438997.csv,438997,5328.900000095367,../../images/project_ratings/im41.png,41,2,2.0
ratings_438997.csv,438997,4737.200000286102,../../images/project_ratings/im2.png,2,3,4.0
ratings_438997.csv,438997,2694.800000190735,../../images/project_ratings/im48.png,48,2,1.0
ratings_438997.csv,438997,2435.2000002861023,../../images/project_ratings/im50.png,50,2,1.0
ratings_438997.csv,438997,4147.200000286102,../../images/project_ratings/im44.png,44,2,4.0
ratings_438997.csv,438997,2862.0,../../images/project_ratings/im33.png,33,4,1.0
ratings_438997.csv,438997,5054.900000095367,../../images/project_ratings/im35.png,35,1,1.0
ratings_438997.csv,438997,2157.7999997138977,../../images/project_ratings/im40.png,40,2,1.0
ratings_438997.csv,438997,2439.699999809265,../../images/project_ratings/im27.png,27,4,1.0
ratings_438997.csv,438997,2675.800000190735,../../images/project_ratings/im24.png,24,4,1.0
ratings_438997.csv,438997,2235.8999996185303,../../images/project_ratings/im53.png,53,2,1.0
ratings_438997.csv,438997,2279.300000190735,../../images/project_ratings/im46.png,46,4,1.0
ratings_438997.csv,438997,2065.0,../../images/project_ratings/im3.png,3,2,1.0
ratings_438997.csv,438997,2926.199999809265,../../images/project_ratings/im26.png,26,2,1.0
ratings_438997.csv,438997,3467.9000000953674,../../images/project_ratings/im36.png,36,1,1.0
ratings_438997.csv,438997,3109.0,../../images/project_ratings/im21.png,21,1,1.0
ratings_438997.csv,438997,3931.199999809265,../../images/project_ratings/im10.png,10,1,1.0
ratings_438997.csv,438997,2766.199999809265,../../images/project_ratings/im52.png,52,1,1.0
ratings_438997.csv,438997,3075.300000190735,../../images/project_ratings/im19.png,19,3,1.0
ratings_438997.csv,438997,2413.5,../../images/project_ratings/im42.png,42,3,1.0
ratings_438997.csv,438997,2943.5,../../images/project_ratings/im56.png,56,3,1.0
ratings_438997.csv,438997,2302.3999996185303,../../images/project_ratings/im17.png,17,4,1.0
ratings_438997.csv,438997,2260.599999904633,../../images/project_ratings/im31.png,31,3,1.0
ratings_438997.csv,438997,2922.4000000953674,../../images/project_ratings/im49.png,49,1,2.0
ratings_438997.csv,438997,2057.599999904633,../../images/project_ratings/im32.png,32,4,1.0
ratings_438997.csv,438997,,../../images/project_ratings/im47.png,47,2,
ratings_438997.csv,438997,3878.699999809265,../../images/project_ratings/im38.png,38,1,1.0
ratings_438997.csv,438997,2427.4000000953674,../../images/project_ratings/im55.png,55,3,1.0
ratings_438997.csv,438997,2689.9000000953674,../../images/project_ratings/im13.png,13,4,1.0
ratings_438997.csv,438997,2474.5,../../images/project_ratings/im22.png,22,4,1.0
ratings_438997.csv,438997,2613.199999809265,../../images/project_ratings/im51.png,51,4,1.0
ratings_438997.csv,438997,3578.599999904633,../../images/project_ratings/im30.png,30,3,2.0
ratings_438997.csv,438997,2042.7999997138977,../../images/project_ratings/im34.png,34,2,1.0
ratings_438997.csv,438997,3831.400000095368,../../images/project_ratings/im23.png,23,2,1.0
ratings_438997.csv,438997,2687.800000190735,../../images/project_ratings/im4.png,4,3,1.0
ratings_438997.csv,438997,5554.400000095367,../../images/project_ratings/im14.png,14,3,1.0
ratings_438997.csv,438997,3551.199999809265,../../images/project_ratings/im29.png,29,1,1.0
ratings_438997.csv,438997,2952.2000002861023,../../images/project_ratings/im28.png,28,2,1.0
ratings_438997.csv,438997,2358.300000190735,../../images/project_ratings/im54.png,54,2,1.0
ratings_438997.csv,438997,2481.4000000953674,../../images/project_ratings/im58.png,58,1,1.0
ratings_438997.csv,438997,3234.0,../../images/project_ratings/im18.png,18,2,1.0
ratings_438997.csv,438997,2756.5,../../images/project_ratings/im59.png,59,1,1.0
ratings_438997.csv,438997,2371.599999904633,../../images/project_ratings/im20.png,20,3,1.0
ratings_438997.csv,438997,2520.199999809265,../../images/project_ratings/im25.png,25,3,1.0
ratings_438997.csv,438997,2218.9000000953674,../../images/project_ratings/im6.png,6,2,1.0
ratings_438997.csv,438997,4654.5,../../images/project_ratings/im45.png,45,2,1.0
ratings_438997.csv,438997,3069.9000000953674,../../images/project_ratings/im7.png,7,4,1.0
ratings_438997.csv,438997,2712.599999904633,../../images/project_ratings/im57.png,57,2,1.0
ratings_438997.csv,438997,2265.699999809265,../../images/project_ratings/im1.png,1,2,1.0
ratings_438997.csv,438997,2553.2000002861023,../../images/project_ratings/im16.png,16,3,1.0
ratings_438997.csv,438997,3013.599999904633,../../images/project_ratings/im0.png,0,3,2.0
ratings_438997.csv,438997,2288.4000000953674,../../images/project_ratings/im15.png,15,1,1.0
ratings_438997.csv,438997,4185.5,../../images/project_ratings/im5.png,5,1,1.0
ratings_438997.csv,438997,2099.599999904633,../../images/project_ratings/im11.png,11,2,1.0
ratings_438997.csv,438997,1996.199999809265,../../images/project_ratings/im9.png,9,3,1.0
ratings_438997.csv,438997,2326.7000002861023,../../images/project_ratings/im8.png,8,3,1.0
ratings_438997.csv,438997,2064.7000002861023,../../images/project_ratings/im12.png,12,4,1.0
ratings_438997.csv,438997,2010.9000000953677,../../images/project_ratings/im43.png,43,4,1.0
ratings_438997.csv,438997,2634.099999904633,../../images/project_ratings/im37.png,37,2,1.0
ratings_155649.csv,155649,4569.899999991059,../../images/project_ratings/im39.png,39,2,1.0
ratings_155649.csv,155649,1887.20000000298,../../images/project_ratings/im41.png,41,3,4.0
ratings_155649.csv,155649,5238.09999999404,../../images/project_ratings/im2.png,2,4,4.0
ratings_155649.csv,155649,4621.59999999404,../../images/project_ratings/im48.png,48,2,1.0
ratings_155649.csv,155649,2554.699999988079,../../images/project_ratings/im50.png,50,2,1.0
ratings_155649.csv,155649,2388.0999999940395,../../images/project_ratings/im44.png,44,3,5.0
ratings_155649.csv,155649,2405.79999999702,../../images/project_ratings/im33.png,33,2,1.0
ratings_155649.csv,155649,2122.9000000059605,../../images/project_ratings/im35.png,35,1,2.0
ratings_155649.csv,155649,1806.20000000298,../../images/project_ratings/im40.png,40,2,3.0
ratings_155649.csv,155649,4271.79999999702,../../images/project_ratings/im27.png,27,4,3.0
ratings_155649.csv,155649,3788.6000000089407,../../images/project_ratings/im24.png,24,2,1.0
ratings_155649.csv,155649,2172.4000000059605,../../images/project_ratings/im53.png,53,3,2.0
ratings_155649.csv,155649,2755.6000000089407,../../images/project_ratings/im46.png,46,2,1.0
ratings_155649.csv,155649,1972.70000000298,../../images/project_ratings/im3.png,3,3,2.0
ratings_155649.csv,155649,6974.0,../../images/project_ratings/im26.png,26,3,3.0
ratings_155649.csv,155649,1607.5,../../images/project_ratings/im36.png,36,3,4.0
ratings_155649.csv,155649,2606.29999999702,../../images/project_ratings/im21.png,21,1,1.0
ratings_155649.csv,155649,1672.7000000029802,../../images/project_ratings/im10.png,10,3,2.0
ratings_155649.csv,155649,6090.699999988079,../../images/project_ratings/im52.png,52,1,1.0
ratings_155649.csv,155649,4672.4000000059605,../../images/project_ratings/im19.png,19,1,2.0
ratings_155649.csv,155649,4589.29999999702,../../images/project_ratings/im42.png,42,3,2.0
ratings_155649.csv,155649,2137.20000000298,../../images/project_ratings/im56.png,56,1,2.0
ratings_155649.csv,155649,2390.20000000298,../../images/project_ratings/im17.png,17,1,1.0
ratings_155649.csv,155649,1657.2000000029802,../../images/project_ratings/im31.png,31,3,1.0
ratings_155649.csv,155649,1674.0999999940395,../../images/project_ratings/im49.png,49,2,2.0
ratings_155649.csv,155649,1904.699999988079,../../images/project_ratings/im32.png,32,3,2.0
ratings_155649.csv,155649,1757.3999999910593,../../images/project_ratings/im47.png,47,3,1.0
ratings_155649.csv,155649,1804.79999999702,../../images/project_ratings/im38.png,38,3,1.0
ratings_155649.csv,155649,6823.70000000298,../../images/project_ratings/im55.png,55,2,1.0
ratings_155649.csv,155649,3072.0999999940395,../../images/project_ratings/im13.png,13,2,3.0
ratings_155649.csv,155649,3223.5999999940395,../../images/project_ratings/im22.png,22,3,4.0
ratings_155649.csv,155649,1672.9000000059605,../../images/project_ratings/im51.png,51,3,4.0
ratings_155649.csv,155649,2741.0999999940395,../../images/project_ratings/im30.png,30,2,1.0
ratings_155649.csv,155649,1872.5,../../images/project_ratings/im34.png,34,2,1.0
ratings_155649.csv,155649,1857.800000011921,../../images/project_ratings/im23.png,23,4,2.0
ratings_155649.csv,155649,2208.0,../../images/project_ratings/im4.png,4,4,3.0
ratings_155649.csv,155649,1672.4000000059605,../../images/project_ratings/im14.png,14,2,1.0
ratings_155649.csv,155649,3455.0,../../images/project_ratings/im29.png,29,4,1.0
ratings_155649.csv,155649,1956.70000000298,../../images/project_ratings/im28.png,28,1,1.0
ratings_155649.csv,155649,1674.0,../../images/project_ratings/im54.png,54,2,1.0
ratings_155649.csv,155649,1720.699999988079,../../images/project_ratings/im58.png,58,3,2.0
ratings_155649.csv,155649,2439.79999999702,../../images/project_ratings/im18.png,18,3,4.0
ratings_155649.csv,155649,2607.6000000089407,../../images/project_ratings/im59.png,59,2,2.0
ratings_155649.csv,155649,1773.7999999970198,../../images/project_ratings/im20.png,20,1,1.0
ratings_155649.csv,155649,2487.79999999702,../../images/project_ratings/im25.png,25,4,1.0
ratings_155649.csv,155649,2189.20000000298,../../images/project_ratings/im6.png,6,4,1.0
ratings_155649.csv,155649,1488.3999999910593,../../images/project_ratings/im45.png,45,3,1.0
ratings_155649.csv,155649,1723.5,../../images/project_ratings/im7.png,7,4,1.0
ratings_155649.csv,155649,3057.3999999910598,../../images/project_ratings/im57.png,57,2,2.0
ratings_155649.csv,155649,1806.6000000089407,../../images/project_ratings/im1.png,1,4,2.0
ratings_155649.csv,155649,2240.29999999702,../../images/project_ratings/im16.png,16,1,1.0
ratings_155649.csv,155649,1623.7999999970198,../../images/project_ratings/im0.png,0,4,1.0
ratings_155649.csv,155649,2288.199999988079,../../images/project_ratings/im15.png,15,2,2.0
ratings_155649.csv,155649,1907.5999999940395,../../images/project_ratings/im5.png,5,1,4.0
ratings_155649.csv,155649,1838.699999988079,../../images/project_ratings/im11.png,11,3,3.0
ratings_155649.csv,155649,1572.5,../../images/project_ratings/im9.png,9,1,1.0
ratings_155649.csv,155649,1324.0,../../images/project_ratings/im8.png,8,1,2.0
ratings_155649.csv,155649,1423.1000000089407,../../images/project_ratings/im12.png,12,4,2.0
ratings_155649.csv,155649,1407.4000000059605,../../images/project_ratings/im43.png,43,3,1.0
ratings_155649.csv,155649,1939.5,../../images/project_ratings/im37.png,37,1,2.0
ratings_907486_Parsa.csv,Parsa,3596.5,../../images/project_ratings/im39.png,39,3,5.0
ratings_907486_Parsa.csv,Parsa,3714.20000000298,../../images/project_ratings/im41.png,41,1,4.0
ratings_907486_Parsa.csv,Parsa,4205.29999999702,../../images/project_ratings/im2.png,2,4,3.0
ratings_907486_Parsa.csv,Parsa,1719.9000000059605,../../images/project_ratings/im48.png,48,2,1.0
ratings_907486_Parsa.csv,Parsa,3186.70000000298,../../images/project_ratings/im50.png,50,2,2.0
ratings_907486_Parsa.csv,Parsa,4070.6000000089407,../../images/project_ratings/im44.png,44,1,1.0
ratings_907486_Parsa.csv,Parsa,2253.5,../../images/project_ratings/im33.png,33,3,2.0
ratings_907486_Parsa.csv,Parsa,3788.70000000298,../../images/project_ratings/im35.png,35,4,2.0
ratings_907486_Parsa.csv,Parsa,2439.0,../../images/project_ratings/im40.png,40,2,1.0
ratings_907486_Parsa.csv,Parsa,2071.70000000298,../../images/project_ratings/im27.png,27,4,1.0
ratings_907486_Parsa.csv,Parsa,2104.800000011921,../../images/project_ratings/im24.png,24,4,2.0
ratings_907486_Parsa.csv,Parsa,1322.7000000029802,../../images/project_ratings/im53.png,53,4,3.0
ratings_907486_Parsa.csv,Parsa,1454.4000000059605,../../images/project_ratings/im46.png,46,4,3.0
ratings_907486_Parsa.csv,Parsa,2204.0,../../images/project_ratings/im3.png,3,1,1.0
ratings_907486_Parsa.csv,Parsa,2354.0,../../images/project_ratings/im26.png,26,3,2.0
ratings_907486_Parsa.csv,Parsa,3754.800000011921,../../images/project_ratings/im36.png,36,2,1.0
ratings_907486_Parsa.csv,Parsa,2004.0,../../images/project_ratings/im21.png,21,3,2.0
ratings_907486_Parsa.csv,Parsa,4503.5,../../images/project_ratings/im10.png,10,3,2.0
ratings_907486_Parsa.csv,Parsa,3556.0,../../images/project_ratings/im52.png,52,4,3.0
ratings_907486_Parsa.csv,Parsa,4772.399999991059,../../images/project_ratings/im19.png,19,2,4.0
ratings_907486_Parsa.csv,Parsa,2671.4000000059605,../../images/project_ratings/im42.png,42,1,2.0
ratings_907486_Parsa.csv,Parsa,2353.4000000059605,../../images/project_ratings/im56.png,56,4,3.0
ratings_907486_Parsa.csv,Parsa,2021.4000000059605,../../images/project_ratings/im17.png,17,4,5.0
ratings_907486_Parsa.csv,Parsa,2371.79999999702,../../images/project_ratings/im31.png,31,1,4.0
ratings_907486_Parsa.csv,Parsa,2436.0999999940395,../../images/project_ratings/im49.png,49,1,2.0
ratings_907486_Parsa.csv,Parsa,1739.4000000059605,../../images/project_ratings/im32.png,32,2,1.0
ratings_907486_Parsa.csv,Parsa,3472.29999999702,../../images/project_ratings/im47.png,47,1,2.0
ratings_907486_Parsa.csv,Parsa,2454.699999988079,../../images/project_ratings/im38.png,38,4,3.0
ratings_907486_Parsa.csv,Parsa,1735.8999999910593,../../images/project_ratings/im55.png,55,2,2.0
ratings_907486_Parsa.csv,Parsa,1689.0,../../images/project_ratings/im13.png,13,3,2.0
ratings_907486_Parsa.csv,Parsa,1957.5,../../images/project_ratings/im22.png,22,1,2.0
ratings_907486_Parsa.csv,Parsa,3535.79999999702,../../images/project_ratings/im51.png,51,4,2.0
ratings_907486_Parsa.csv,Parsa,1755.699999988079,../../images/project_ratings/im30.png,30,2,1.0
ratings_907486_Parsa.csv,Parsa,2437.699999988079,../../images/project_ratings/im34.png,34,1,2.0
ratings_907486_Parsa.csv,Parsa,2102.0999999940395,../../images/project_ratings/im23.png,23,2,1.0
ratings_907486_Parsa.csv,Parsa,1672.0,../../images/project_ratings/im4.png,4,1,2.0
ratings_907486_Parsa.csv,Parsa,3089.0999999940395,../../images/project_ratings/im14.png,14,1,1.0
ratings_907486_Parsa.csv,Parsa,1903.0999999940395,../../images/project_ratings/im29.png,29,3,2.0
ratings_907486_Parsa.csv,Parsa,3470.20000000298,../../images/project_ratings/im28.png,28,4,1.0
ratings_907486_Parsa.csv,Parsa,1521.9000000059605,../../images/project_ratings/im54.png,54,4,2.0
ratings_907486_Parsa.csv,Parsa,5520.70000000298,../../images/project_ratings/im58.png,58,2,3.0
ratings_907486_Parsa.csv,Parsa,2654.5,../../images/project_ratings/im18.png,18,2,1.0
ratings_907486_Parsa.csv,Parsa,3538.79999999702,../../images/project_ratings/im59.png,59,4,2.0
ratings_907486_Parsa.csv,Parsa,2351.29999999702,../../images/project_ratings/im20.png,20,1,2.0
ratings_907486_Parsa.csv,Parsa,2734.5999999940395,../../images/project_ratings/im25.png,25,3,2.0
ratings_907486_Parsa.csv,Parsa,2487.20000000298,../../images/project_ratings/im6.png,6,1,2.0
ratings_907486_Parsa.csv,Parsa,3005.29999999702,../../images/project_ratings/im45.png,45,3,2.0
ratings_907486_Parsa.csv,Parsa,5253.9000000059605,../../images/project_ratings/im7.png,7,2,3.0
ratings_907486_Parsa.csv,Parsa,2089.199999988079,../../images/project_ratings/im57.png,57,3,2.0
ratings_907486_Parsa.csv,Parsa,3587.8999999910598,../../images/project_ratings/im1.png,1,4,3.0
ratings_907486_Parsa.csv,Parsa,1323.5999999940395,../../images/project_ratings/im16.png,16,1,2.0
ratings_907486_Parsa.csv,Parsa,1685.199999988079,../../images/project_ratings/im0.png,0,4,2.0
ratings_907486_Parsa.csv,Parsa,1321.7999999970198,../../images/project_ratings/im15.png,15,1,2.0
ratings_907486_Parsa.csv,Parsa,1775.7999999970198,../../images/project_ratings/im5.png,5,3,2.0
ratings_907486_Parsa.csv,Parsa,2757.0999999940395,../../images/project_ratings/im11.png,11,2,4.0
ratings_907486_Parsa.csv,Parsa,1902.9000000059605,../../images/project_ratings/im9.png,9,4,1.0
ratings_907486_Parsa.csv,Parsa,4121.59999999404,../../images/project_ratings/im8.png,8,2,3.0
ratings_907486_Parsa.csv,Parsa,4090.400000005961,../../images/project_ratings/im12.png,12,1,2.0
ratings_907486_Parsa.csv,Parsa,1471.7000000029802,../../images/project_ratings/im43.png,43,4,2.0
ratings_907486_Parsa.csv,Parsa,1504.4000000059605,../../images/project_ratings/im37.png,37,2,1.0
ratings_212488.csv,212488,4507.0,../../images/project_ratings/im39.png,39,1,2.0
ratings_212488.csv,212488,2833.0,../../images/project_ratings/im41.png,41,1,3.0
ratings_212488.csv,212488,2551.699999809265,../../images/project_ratings/im2.png,2,4,3.0
ratings_212488.csv,212488,4245.400000095367,../../images/project_ratings/im48.png,48,3,3.0
ratings_212488.csv,212488,3655.2000002861023,../../images/project_ratings/im50.png,50,2,3.0
ratings_212488.csv,212488,2927.300000190735,../../images/project_ratings/im44.png,44,4,4.0
ratings_212488.csv,212488,2921.699999809265,../../images/project_ratings/im33.png,33,1,3.0
ratings_212488.csv,212488,3328.599999904633,../../images/project_ratings/im35.png,35,2,2.0
ratings_212488.csv,212488,4744.800000190735,../../images/project_ratings/im40.png,40,3,3.0
ratings_212488.csv,212488,2905.4000000953674,../../images/project_ratings/im27.png,27,4,4.0
ratings_212488.csv,212488,3985.89999961853,../../images/project_ratings/im24.png,24,1,4.0
ratings_212488.csv,212488,2011.7999997138977,../../images/project_ratings/im53.png,53,1,4.0
ratings_212488.csv,212488,2639.4000000953674,../../images/project_ratings/im46.png,46,4,4.0
ratings_212488.csv,212488,3825.0,../../images/project_ratings/im3.png,3,2,5.0
ratings_212488.csv,212488,1783.1999998092651,../../images/project_ratings/im26.png,26,3,5.0
ratings_212488.csv,212488,2040.8999996185305,../../images/project_ratings/im36.png,36,4,5.0
ratings_212488.csv,212488,2238.599999904633,../../images/project_ratings/im21.png,21,3,4.0
ratings_212488.csv,212488,3143.199999809265,../../images/project_ratings/im10.png,10,3,4.0
ratings_212488.csv,212488,4063.199999809265,../../images/project_ratings/im52.png,52,2,4.0
ratings_212488.csv,212488,2227.4000000953674,../../images/project_ratings/im19.png,19,1,4.0
ratings_212488.csv,212488,2363.4000000953674,../../images/project_ratings/im42.png,42,4,4.0
ratings_212488.csv,212488,2789.599999904633,../../images/project_ratings/im56.png,56,4,3.0
ratings_212488.csv,212488,1844.5,../../images/project_ratings/im17.png,17,2,4.0
ratings_212488.csv,212488,2419.300000190735,../../images/project_ratings/im31.png,31,3,3.0
ratings_212488.csv,212488,1747.9000000953674,../../images/project_ratings/im49.png,49,1,5.0
ratings_212488.csv,212488,2281.7000002861023,../../images/project_ratings/im32.png,32,2,3.0
ratings_212488.csv,212488,3336.599999904633,../../images/project_ratings/im47.png,47,2,2.0
ratings_212488.csv,212488,2627.699999809265,../../images/project_ratings/im38.png,38,3,3.0
ratings_212488.csv,212488,1709.0999999046326,../../images/project_ratings/im55.png,55,3,4.0
ratings_212488.csv,212488,2148.800000190735,../../images/project_ratings/im13.png,13,3,3.0
ratings_212488.csv,212488,1737.2999997138977,../../images/project_ratings/im22.png,22,3,5.0
ratings_212488.csv,212488,3380.300000190735,../../images/project_ratings/im51.png,51,1,4.0
ratings_212488.csv,212488,1893.5,../../images/project_ratings/im30.png,30,3,4.0
ratings_212488.csv,212488,2557.800000190735,../../images/project_ratings/im34.png,34,2,2.0
ratings_212488.csv,212488,3439.800000190735,../../images/project_ratings/im23.png,23,4,4.0
ratings_212488.csv,212488,2813.0,../../images/project_ratings/im4.png,4,2,2.0
