source_file,subject_id,rt,stimulus_image,image_idx,response,correct_choice,choices,correct
draw_2afc_963156.csv,963156,681.1000000238419,../../images/draw_2AFC/im0.png,0,0,0,"[0,1]",True
draw_2afc_963156.csv,963156,613.8000000119209,../../images/draw_2AFC/im137.png,137,0,4,"[6,4]",False
draw_2afc_963156.csv,963156,716.5999999642372,../../images/draw_2AFC/im58.png,58,0,1,"[1,3]",True
draw_2afc_963156.csv,963156,676.1999999880791,../../images/draw_2AFC/im175.png,175,1,5,"[8,5]",True
