subject_id,reactionTime,choices_1,choices_2,correct,image_idx
874724,1110.19999998808,5,8,1,173
484462,1537.20000000298,9,2,1,44
484462,1777.09999999776,4,2,0,46
484462,1299.39999999851,5,1,1,25
484462,1129.89999999851,6,3,1,68
484462,1419.30000000075,3,2,1,76
484462,1195.5,6,9,1,122
484462,873.199999999255,5,9,1,180
484462,1127.20000000298,8,5,1,161
484462,1229.39999999851,2,8,1,161
484462,1325.60000000149,4,3,1,68
484462,1064.60000000149,4,3,1,70
484462,1173.90000000224,4,8,1,87
484462,875.199999999255,2,8,1,173
484462,1425.69999999925,1,0,1,8
484462,1121.39999999851,2,9,1,44
484462,1228.60000000149,0,5,1,103
484462,1627.39999999851,6,4,1,120
484462,1114.5,7,0,1,8
484462,1010.19999999925,9,5,1,180
484462,1132.10000000149,9,2,1,41
484462,1900.80000000075,4,0,1,86
484462,1360,8,5,1,172
484462,883.699999999255,0,3,1,0
484462,1743.30000000075,4,9,1,87
484462,1081.60000000149,6,7,1,120
484462,1704.09999999776,5,4,1,102
484462,1339.90000000224,8,0,1,172
484462,1347.69999999925,5,8,1,102
484462,1435.69999999925,5,0,1,18
484462,1673.70000000298,6,1,1,24
484462,1007.39999999851,7,8,1,161
484462,2409.09999999776,2,6,1,41
484462,1669.39999999851,9,8,1,199
484462,1275.60000000149,7,0,1,140
484462,1425.5,5,7,1,105
484462,1161.69999999925,6,0,1,18
484462,2005.19999999925,4,9,1,86
484462,1609.5,7,3,1,63
484462,1242.79999999702,5,3,1,101
484462,1311.79999999702,3,0,1,0
484462,1805.69999999925,0,4,1,87
484462,1161.69999999925,6,4,1,85
484462,1439.5,6,0,0,122
484462,1163.30000000075,5,8,1,103
484462,1001.39999999851,9,3,1,68
484462,1157.40000000224,2,7,1,54
484462,1267.5,0,6,1,8
484462,1402.5,9,7,1,140
484462,997.300000000745,2,1,1,46
484462,1261.19999999925,9,0,0,199
484462,845.800000000745,9,4,1,187
484462,1169.69999999925,5,4,1,87
484462,1251.19999999925,0,2,1,8
484462,884.5,8,9,1,180
484462,1025.80000000075,3,4,1,68
484462,993.39999999851,5,0,1,8
484462,1975.69999999925,2,6,1,122
484462,2115.19999999925,3,2,1,44
484462,1567.80000000075,2,3,1,70
484462,1429.69999999925,6,8,1,172
797266,1351.09999999404,9,2,1,44
797266,1362.80000001192,4,2,1,46
797266,1583.30000001192,5,1,1,25
797266,1492.69999998808,6,3,1,68
797266,1884.19999998808,3,2,1,76
797266,1933.59999999404,6,9,0,122
797266,2271.59999999404,5,9,0,180
797266,1223.90000000596,8,5,1,161
797266,1616.20000001788,2,8,1,161
797266,1533.5,4,3,1,68
797266,1272.90000000596,4,3,1,70
797266,1685.09999999404,4,8,1,87
797266,1997.59999999404,2,8,1,173
797266,1388.09999999404,1,0,1,8
797266,1719.5,2,9,1,44
797266,1651.29999998212,0,5,1,103
797266,1638.90000000596,6,4,1,120
797266,1211.59999999404,7,0,1,8
797266,1124.30000001192,9,5,1,180
797266,1468.90000000596,9,2,1,41
797266,1796.09999999404,4,0,1,86
797266,1143.09999999404,8,5,1,172
797266,1090.80000001192,0,3,1,0
797266,1156,4,9,1,87
797266,1527.30000001192,6,7,1,120
797266,1612,5,4,1,102
797266,1000.5,8,0,1,172
797266,1296.59999999404,5,8,1,102
797266,1813,5,0,1,18
797266,1318.30000001192,6,1,1,24
797266,1220.30000001192,7,8,1,161
797266,1319.30000001192,2,6,1,41
797266,2614.30000001192,9,8,1,199
797266,1439.40000000596,7,0,1,140
797266,1149.79999998212,5,7,1,105
797266,1340.40000000596,6,0,1,18
797266,1420.09999999404,4,9,1,86
797266,2140.59999999404,7,3,1,63
797266,1163.30000001192,5,3,1,101
797266,1565.59999999404,3,0,1,0
797266,1614.69999998808,0,4,1,87
797266,1163.10000002384,6,4,1,85
797266,1356.19999998808,6,0,1,122
797266,1550.09999999404,5,8,1,103
797266,1505.90000000596,9,3,1,68
797266,1116.10000002384,2,7,1,54
797266,1165.70000001788,0,6,1,8
797266,1356.59999999404,9,7,1,140
797266,1054.10000002384,2,1,1,46
797266,1838.79999998212,9,0,1,199
797266,1003,9,4,1,187
797266,1437.59999999404,5,4,1,87
797266,1683.80000001192,0,2,1,8
797266,1348.59999999404,8,9,1,180
797266,1061.30000001192,3,4,1,68
797266,1230.59999999404,5,0,1,8
797266,1540,2,6,1,122
797266,1263.30000001192,3,2,1,44
797266,1156.5,2,3,1,70
797266,1548.80000001192,6,8,1,172
980775,670.199999999255,0,6,1,0
980775,637.699999999255,9,6,1,187
980775,598.599999999627,1,9,1,191
980775,663.799999998882,8,2,1,161
980775,606.599999999627,1,7,1,22
980775,734.300000000745,7,3,1,144
980775,654,2,3,1,54
980775,728.900000000373,2,5,1,46
980775,670.5,2,3,1,68
980775,781.699999999255,3,7,1,140
980775,759.5,0,5,1,18
980775,878.300000000745,4,2,1,44
980775,706.900000000373,0,5,1,0
980775,910.5,1,5,1,22
980775,863.89999999851,5,3,1,70
980775,943.39999999851,5,0,1,103
980775,870.5,6,9,1,191
980775,779.199999999255,9,8,1,191
980775,818.39999999851,5,2,1,44
980775,765.5,5,8,1,161
980775,729.400000000373,7,1,1,143
980775,862.799999998882,5,6,1,103
980775,732.699999999255,5,7,1,103
980775,1214.40000000037,8,7,1,163
980775,1117,8,2,1,54
980775,959.5,1,5,1,25
980775,676.599999999627,9,6,1,199
980775,731.900000000373,7,3,1,143
980775,950.200000001118,4,0,1,0
980775,734.300000000745,3,1,1,76
980775,665.5,4,0,0,85
980775,722.5,1,3,1,68
980775,996.5,0,3,1,70
980775,782.5,0,9,1,187
980775,1084.69999999925,6,5,1,103
980775,1996,8,9,1,187
980775,926.599999999627,9,6,1,120
980775,1711.59999999963,2,3,1,41
980775,1135.5,3,0,1,70
980775,1671.59999999963,0,9,0,8
980775,789.099999999627,9,1,1,22
980775,786.5,1,6,1,22
980775,879.5,5,2,1,101
980775,688.300000000745,3,9,1,191
980775,1086.19999999925,7,6,1,130
980775,694.200000001118,1,9,1,180
980775,1070.60000000149,0,4,1,85
980775,1380.80000000075,3,0,0,76
980775,1323.5,8,3,1,172
980775,658.699999999255,5,2,1,46
980775,705.099999999627,4,1,1,31
980775,929,2,1,1,24
980775,844.699999999255,8,7,1,140
980775,1015.19999999925,1,7,1,143
980775,694.799999998882,0,3,1,2
980775,1180.80000000075,9,8,1,173
980775,1686.59999999963,4,7,1,85
980775,750.700000001118,2,4,1,54
980775,667.599999999627,6,3,1,70
980775,663.5,0,1,1,31
573080,2373.90000000037,8,2,0,46
573080,1126.19999999925,4,0,1,2
573080,1185.30000000075,9,5,1,187
573080,1430.19999999925,4,5,1,85
573080,1029.40000000037,5,8,1,101
573080,827.800000000745,9,3,1,191
573080,831.799999998882,7,8,1,142
573080,574.599999999627,4,2,1,85
573080,877.800000000745,3,0,1,8
573080,1208.20000000112,3,4,1,81
573080,786.800000000745,1,8,1,161
573080,908.200000001118,3,2,1,68
573080,970.200000001118,3,1,1,25
573080,741.700000001118,2,5,1,103
573080,812.299999998882,8,4,1,163
573080,810.599999999627,8,4,1,173
573080,1105.59999999963,1,2,1,54
573080,672.900000000373,7,4,1,144
573080,798.599999999627,8,7,1,173
573080,947.799999998882,0,7,1,144
573080,993.699999999255,0,1,1,0
573080,767.199999999255,4,9,1,187
573080,1005.79999999888,0,2,1,54
573080,703.5,7,9,1,187
573080,881.199999999255,2,8,1,41
573080,959.300000000745,3,1,1,22
573080,881.400000000373,6,5,1,122
573080,982,6,7,1,144
573080,562.699999999255,9,4,1,180
573080,978.60000000149,6,9,1,123
573080,628.800000000745,2,9,1,54
573080,683,2,7,1,41
573080,903.199999999255,3,7,1,76
573080,807,7,1,1,31
573080,1119.70000000112,8,7,1,144
573080,694.800000000745,0,3,1,18
573080,818.299999998882,8,5,1,173
573080,NaN,5,3,NaN,102
573080,1938.19999999925,1,0,1,25
573080,778.60000000149,0,2,1,18
573080,770.800000000745,9,7,1,187
573080,885.199999999255,4,8,1,173
573080,895.099999999627,2,0,1,44
573080,914.199999999255,9,7,1,142
573080,866.299999998882,1,6,1,130
573080,796.300000000745,2,0,1,41
573080,932.299999998882,9,1,1,180
573080,867,1,5,1,102
573080,750.799999998882,4,2,1,54
573080,1128,3,5,1,101
573080,1179.29999999888,4,5,1,105
573080,1097.40000000037,0,7,1,140
573080,687.200000001118,9,5,1,102
573080,1022.80000000075,6,7,1,122
573080,1186.19999999925,2,9,1,191
573080,707.299999998882,9,0,1,180
573080,763.5,7,0,1,0
573080,1199,4,9,1,85
573080,764,4,5,1,87
573080,1230.40000000037,2,1,1,22
768382,1051.90000000037,8,9,1,199
768382,NaN,4,3,NaN,87
768382,1687.90000000037,7,9,1,180
768382,1865.40000000037,2,8,1,44
768382,767.39999999851,7,5,1,144
768382,950.800000000745,2,5,1,101
768382,685,0,8,1,8
768382,781.599999999627,2,5,1,102
768382,723.900000000373,9,5,1,103
768382,1544.90000000037,3,6,0,122
768382,844.400000000373,5,9,1,105
768382,605.099999999627,9,5,1,191
768382,655,8,6,1,161
768382,767.700000001118,0,7,1,2
768382,1211.09999999963,4,7,1,144
768382,782.300000000745,7,4,1,142
768382,671.699999999255,3,5,1,76
768382,850.5,2,9,1,187
768382,1149.19999999925,7,4,1,86
768382,828.699999999255,7,2,1,142
768382,957.099999999627,4,7,1,140
768382,697.5,0,5,1,102
768382,747.799999998882,0,4,1,18
768382,1038.40000000037,8,1,1,173
768382,644.299999998882,2,8,1,54
768382,745,3,2,1,46
768382,1064.19999999925,5,8,1,172
768382,766.200000001118,9,6,1,123
768382,670.199999999255,1,9,1,187
768382,948.39999999851,2,8,1,163
768382,927.300000000745,0,2,1,41
768382,975.699999999255,9,6,1,130
768382,779.199999999255,3,7,1,143
768382,752.800000000745,1,7,1,24
768382,922.099999999627,8,6,1,163
768382,673.10000000149,2,5,1,105
768382,1045.19999999925,0,1,1,2
768382,1323,1,0,1,31
768382,1167.70000000112,5,6,1,122
768382,994.200000001118,0,6,1,130
768382,841.599999999627,8,3,1,70
768382,912,8,1,1,172
768382,981.700000001118,1,4,1,81
768382,847,3,8,1,70
768382,936.400000000373,1,8,1,22
768382,871.300000000745,6,5,1,101
768382,734.700000001118,5,4,1,101
768382,845,6,9,1,199
768382,1087.39999999851,1,8,1,172
768382,799.400000000373,3,9,1,70
768382,1153.90000000037,4,6,0,130
768382,750.400000000373,3,9,1,187
768382,721.300000000745,8,4,1,87
768382,1155,4,3,1,63
768382,932.800000000745,8,4,1,161
768382,903.400000000373,1,5,1,31
768382,1067.09999999963,5,4,1,85
768382,1015.59999999963,8,7,1,172
768382,759.400000000373,8,1,1,163
768382,669.099999999627,9,4,1,191
968473,591.20000000298,6,8,1,173
968473,731,7,9,1,143
968473,648.29999999702,7,5,1,142
968473,836.90000000596,2,5,1,44
968473,977.5,7,4,1,87
968473,856.199999988079,7,2,1,44
968473,666.20000000298,2,5,1,54
968473,976.399999991059,3,7,1,142
968473,775.79999999702,6,8,1,163
968473,717.399999991059,2,0,1,0
968473,720.90000000596,6,2,1,123
968473,1570.40000000596,6,4,1,86
968473,704.29999999702,0,3,1,68
968473,739.20000000298,7,2,1,144
968473,1203.29999999702,6,4,1,122
968473,927.70000000298,0,9,1,2
968473,848.59999999404,6,7,1,140
968473,939.90000000596,8,2,1,41
968473,668.5,9,2,1,187
968473,713.09999999404,8,6,1,173
968473,760.899999991059,2,6,1,44
968473,1363,4,0,1,87
968473,961.5,7,4,1,85
968473,672.40000000596,6,5,1,105
968473,1186,9,3,1,76
968473,705.70000000298,3,0,1,68
968473,1045.40000000596,9,4,1,85
968473,857.5,1,9,1,25
968473,826,2,6,1,130
968473,634.90000000596,7,6,1,142
968473,878.20000000298,6,0,1,130
968473,772,8,9,1,173
968473,627.40000000596,3,5,1,68
968473,681.600000008941,7,2,1,46
968473,796.90000000596,5,7,1,101
968473,553.09999999404,7,9,1,191
968473,817.90000000596,2,7,1,140
968473,750.90000000596,2,7,1,46
968473,713.29999999702,8,1,1,25
968473,695.59999999404,0,8,1,2
968473,585.5,1,5,1,105
968473,583.20000000298,9,3,1,199
968473,959.79999999702,4,1,1,85
968473,1211,9,4,1,86
968473,1682.09999999404,3,6,1,63
968473,639.29999999702,3,2,1,70
968473,547.20000000298,7,5,1,143
968473,826.300000011921,0,1,1,22
968473,1233.10000000894,2,6,1,46
968473,645.59999999404,4,1,1,22
968473,711.59999999404,4,5,1,103
968473,820.79999999702,5,1,1,103
968473,664.40000000596,9,1,1,191
968473,670.5,3,0,1,63
968473,616.70000000298,0,8,1,0
968473,637.70000000298,8,5,1,101
968473,707.90000000596,5,7,1,140
968473,1180.79999999702,1,6,1,120
968473,597,7,5,1,101
968473,674.90000000596,9,8,1,187
586014,1294.20000004768,9,0,1,2
586014,1293.30000007153,8,1,1,161
586014,1371.09999990463,9,0,1,0
586014,1293,5,1,1,22
586014,1118.10000002384,4,0,1,18
586014,1261.20000004768,0,5,0,8
586014,1271.29999995232,0,2,1,2
586014,1347.10000002384,8,9,1,163
586014,1501.20000004768,7,1,1,142
586014,1899.70000004768,7,4,1,143
586014,1478.80000007153,6,3,1,130
586014,1420.30000007153,0,2,1,44
586014,958,3,5,1,103
586014,908.200000047684,8,1,1,31
586014,1135.10000002384,9,4,1,199
586014,1310,5,2,1,103
586014,1420.70000004768,7,9,1,142
586014,1029,9,8,1,163
586014,1103.10000002384,5,0,1,101
586014,2164.5,2,9,1,199
586014,1188.60000002384,5,2,0,41
586014,1381,1,8,1,173
586014,1780.5,4,8,1,81
586014,1204.30000007153,2,4,1,44
586014,1196.60000002384,4,2,1,87
586014,1403.80000007153,1,4,1,31
586014,1132.79999995232,1,6,1,25
586014,1157.79999995232,9,7,1,180
586014,1429.39999997616,5,1,1,31
586014,1181.5,7,5,1,103
586014,2510.10000002384,1,2,0,46
586014,1362.40000009537,3,2,1,41
586014,1061.90000009537,6,1,1,25
586014,1094.29999995232,4,7,1,142
586014,1571.30000007153,1,2,1,25
586014,1341.30000007153,3,6,1,76
586014,1047,3,4,1,76
586014,1193.5,5,1,1,105
586014,1174.10000002384,5,9,1,191
586014,1468.20000004768,8,3,1,63
586014,918.399999976158,0,6,1,122
586014,1395.19999992847,1,0,1,24
586014,1340.29999995232,0,4,0,86
586014,989,7,1,1,24
586014,1484.09999990463,9,1,1,199
586014,2467.89999997616,2,8,0,172
586014,1331.5,1,7,1,144
586014,2086.30000007153,0,7,1,142
586014,1226.89999997616,8,9,1,161
586014,1325,6,8,1,161
586014,1309.89999997616,4,5,1,81
586014,979.799999952316,5,4,1,81
586014,949,2,1,0,41
586014,1086.79999995232,8,6,1,122
586014,1300.09999990463,9,7,0,199
586014,1700.39999997616,1,0,1,0
586014,1109.20000004768,1,2,1,22
586014,1108.29999995232,5,6,1,130
586014,1037,0,8,1,173
586014,1094.29999995232,3,1,1,63
368555,597.399999991059,8,0,1,0
368555,589,1,6,1,123
368555,1479.80000001192,3,5,1,105
368555,650.800000011921,0,2,1,46
368555,542.800000011921,6,4,1,87
368555,670.79999999702,6,8,1,123
368555,887.899999991059,9,3,1,63
368555,799.5,6,3,1,122
368555,1082.60000000894,6,1,1,120
368555,635.79999999702,4,8,1,172
368555,837.40000000596,3,6,1,68
368555,679.59999999404,2,7,1,144
368555,1165.79999999702,5,7,1,102
368555,1553.29999999702,8,4,1,86
368555,812.20000000298,5,2,1,102
368555,591.300000011921,5,0,1,105
368555,840.5,7,5,1,105
368555,677.79999999702,3,8,1,161
368555,671.70000000298,1,5,1,101
368555,702.09999999404,9,7,1,143
368555,656.90000000596,9,6,1,122
368555,875.40000000596,5,9,1,199
368555,779.5,0,6,1,2
368555,759.70000000298,0,1,1,25
368555,642.29999999702,3,9,1,199
368555,588.5,0,9,1,199
368555,577.70000000298,7,6,1,143
368555,699,1,7,1,142
368555,507.70000000298,8,9,1,191
368555,535.899999991059,6,9,1,180
368555,771.5,5,6,1,101
368555,866,6,3,1,76
368555,854,0,1,1,18
368555,665.5,1,2,1,41
368555,838,4,9,1,81
368555,668.70000000298,1,2,1,24
368555,783.20000000298,3,7,1,144
368555,701.20000000298,9,4,1,81
368555,729.399999991059,8,3,1,68
368555,762.59999999404,9,5,1,101
368555,521.5,5,2,1,54
368555,546.90000000596,7,1,1,25
368555,499.40000000596,8,1,1,22
368555,893,5,4,0,86
368555,618.399999991059,9,7,1,191
368555,763.600000008941,6,3,1,120
368555,704.20000000298,7,8,1,173
368555,486.40000000596,3,9,1,180
368555,821.79999999702,6,8,1,130
368555,595.70000000298,1,9,1,199
368555,711.40000000596,3,5,1,70
368555,626.40000000596,6,0,1,0
368555,1255.20000000298,4,6,0,86
368555,718.20000000298,0,4,1,0
368555,607.29999999702,0,7,1,18
368555,645.800000011921,7,8,1,143
368555,570.5,9,5,1,105
368555,774.899999991059,2,6,1,120
368555,654.300000011921,9,5,1,199
368555,604.5,7,1,1,144
803992,625,0,6,1,0
803992,545.39999999851,9,6,1,187
803992,351.89999999851,1,9,0,191
803992,1231.10000000149,8,2,1,161
803992,468.10000000149,1,7,1,22
803992,535.199999999255,7,3,1,144
803992,515.60000000149,2,3,1,54
803992,385.199999999255,2,5,1,46
803992,684.5,2,3,1,68
803992,730.900000002235,3,7,1,140
803992,589.800000000745,0,5,1,18
803992,748.599999997765,4,2,1,44
803992,648.599999997765,0,5,1,0
803992,583.70000000298,1,5,1,22
803992,919.300000000745,5,3,1,70
803992,698.5,5,0,1,103
803992,597.699999999255,6,9,1,191
803992,628.199999999255,9,8,1,191
803992,914.800000000745,5,2,1,44
803992,636.900000002235,5,8,1,161
803992,645.60000000149,7,1,1,143
803992,624.199999999255,5,6,1,103
803992,519.39999999851,5,7,1,103
803992,805.300000000745,8,7,1,163
803992,904.300000000745,8,2,1,54
803992,647.199999999255,1,5,1,25
803992,1283.90000000224,9,6,1,199
803992,778.699999999255,7,3,1,143
803992,760.5,4,0,1,0
803992,677.60000000149,3,1,1,76
803992,642.699999999255,4,0,1,85
803992,681.20000000298,1,3,1,68
803992,591.89999999851,0,3,1,70
803992,723.89999999851,0,9,1,187
803992,1114.60000000149,6,5,1,103
803992,811.800000000745,8,9,1,187
803992,1142.09999999776,9,6,1,120
803992,668,2,3,1,41
803992,761.199999999255,3,0,1,70
803992,702.800000000745,0,9,1,8
803992,946.60000000149,9,1,1,22
803992,1001.89999999851,1,6,1,22
803992,688,5,2,1,101
803992,930,3,9,1,191
803992,927.60000000149,7,6,1,130
803992,715.900000002235,1,9,1,180
803992,908.10000000149,0,4,1,85
803992,880.099999997765,3,0,1,76
803992,735.5,8,3,1,172
803992,1019,5,2,1,46
803992,683.699999999255,4,1,1,31
803992,838.099999997765,2,1,1,24
803992,784.29999999702,8,7,1,140
803992,790,1,7,1,143
803992,664.79999999702,0,3,1,2
803992,904.099999997765,9,8,1,173
803992,911,4,7,1,85
803992,931.800000000745,2,4,1,54
803992,728.900000002235,6,3,1,70
803992,846.5,0,1,1,31
583280,911.599999999627,4,8,1,85
583280,886.400000000373,8,4,1,81
583280,1472.90000000037,1,3,1,63
583280,783.299999999814,4,7,1,143
583280,689.5,0,6,1,18
583280,1902.20000000019,7,8,1,172
583280,662.200000000186,0,7,1,0
583280,NaN,5,7,NaN,143
583280,938.299999999814,5,6,1,105
583280,1128.19999999925,6,0,1,123
583280,1012.60000000056,4,3,1,81
583280,1398.20000000019,4,8,1,86
583280,1028.79999999981,2,6,1,54
583280,1088.20000000019,9,2,1,46
583280,1053.29999999981,0,5,1,105
583280,972.299999999814,2,0,1,46
583280,1204.89999999944,8,0,1,173
583280,1257.10000000056,4,1,1,86
583280,882.599999999627,7,1,1,140
583280,1121.5,9,1,1,25
583280,835.599999999627,1,3,1,70
583280,863.799999999814,9,1,1,24
583280,782.700000000186,9,0,1,191
583280,1957.09999999963,5,2,1,105
583280,1215.79999999981,8,4,1,85
583280,1584.60000000056,7,3,1,70
583280,1273.79999999981,3,1,1,70
583280,1063.70000000019,7,6,1,144
583280,911.700000000186,3,5,1,102
583280,1189.40000000037,1,8,1,31
583280,991.5,3,8,1,76
583280,1431.79999999981,4,1,1,25
583280,1075.5,3,8,1,163
583280,840.299999999814,0,8,1,161
583280,842.099999999627,7,4,1,81
583280,998.599999999627,8,3,1,76
583280,880.399999999441,8,6,1,123
583280,943.100000000559,9,3,1,187
583280,1076,4,2,1,81
583280,886.5,4,7,1,87
583280,1103.09999999963,4,9,1,191
583280,949.700000000186,2,4,1,46
583280,975.199999999255,8,5,1,163
583280,1330.79999999981,8,5,1,103
583280,883.900000000373,1,4,1,25
583280,1300.5,1,8,1,163
583280,914.200000000186,0,5,1,2
583280,1045.09999999963,1,5,1,103
583280,1519.40000000037,4,2,1,86
583280,935.700000000186,0,9,1,191
583280,1456.20000000019,8,7,1,142
583280,1247.39999999944,3,5,1,63
583280,781.399999999441,0,9,1,0
583280,2612.79999999981,4,0,1,8
583280,1720,0,4,1,8
583280,1396.59999999963,3,6,1,120
583280,1545.90000000037,4,2,1,41
583280,1234.69999999925,3,1,1,68
583280,1132.20000000019,0,9,1,180
583280,1477.5,5,6,1,123
309056,679.5,7,9,1,144
309056,817,2,6,1,123
309056,536.799999998882,5,4,1,103
309056,689.599999999627,4,6,1,81
309056,725.900000000373,7,0,1,144
309056,746.799999998882,2,4,1,85
309056,1090.89999999851,6,8,1,122
309056,680.89999999851,6,4,1,81
309056,2158.90000000037,2,4,0,86
309056,775.60000000149,1,4,1,24
309056,957.300000000745,6,3,1,63
309056,1174.20000000112,4,8,1,161
309056,1407,6,1,1,31
309056,1318.30000000075,4,3,1,76
309056,1224.09999999963,6,9,1,187
309056,994.900000000373,3,4,1,86
309056,817.800000000745,9,7,1,144
309056,761.099999999627,4,6,1,87
309056,689.400000000373,6,1,1,130
309056,898.300000000745,3,4,1,87
309056,751.400000000373,1,3,1,31
309056,770.5,8,5,1,102
309056,1111.60000000149,0,3,1,63
309056,841.300000000745,9,0,1,18
309056,602.299999998882,7,8,0,144
309056,741.300000000745,9,8,1,180
309056,1099.30000000075,1,4,1,85
309056,791.599999999627,8,0,1,8
309056,839.5,6,5,1,130
309056,855.599999999627,4,5,1,101
309056,863.400000000373,0,7,1,143
309056,920.5,7,0,1,142
309056,701.900000000373,1,8,1,25
309056,1158.19999999925,0,6,1,123
309056,1170.30000000075,1,0,1,2
309056,934,7,3,1,76
309056,988.200000001118,7,6,0,140
309056,909.199999999255,5,8,1,105
309056,994.299999998882,1,9,1,24
309056,764,2,9,1,46
309056,627.199999999255,2,5,1,41
309056,850.099999999627,8,5,1,105
309056,830.599999999627,4,9,1,199
309056,895.900000000373,3,4,1,63
309056,584.400000000373,6,4,1,130
309056,1174.09999999963,8,6,1,130
309056,1143.20000000112,7,3,1,68
309056,709.700000001118,8,0,1,161
309056,918.200000001118,6,8,1,120
309056,1283,1,0,1,18
309056,1262.5,5,3,1,68
309056,719,6,7,1,142
309056,724.099999999627,4,7,1,86
309056,854.400000000373,0,9,1,18
309056,831.699999999255,1,3,1,24
309056,1106.30000000075,5,3,1,76
309056,1233,9,3,1,180
309056,1006.90000000037,5,8,1,163
309056,1180.40000000037,7,6,1,122
309056,944.5,5,8,1,173
700600,NaN,8,9,NaN,199
700600,955.400000000373,4,3,1,87
700600,846.89999999851,7,9,1,180
700600,1080.30000000075,2,8,1,44
700600,874.10000000149,7,5,1,144
700600,1102.89999999851,2,5,1,101
700600,1167.79999999888,0,8,1,8
700600,NaN,2,5,NaN,102
700600,1181.69999999925,9,5,1,103
700600,1318.20000000112,3,6,1,122
700600,811.89999999851,5,9,1,105
700600,1136.40000000037,9,5,1,191
700600,738.799999998882,8,6,1,161
700600,881.800000000745,0,7,1,2
700600,1123,4,7,1,144
700600,964.099999999627,7,4,1,142
700600,2347.90000000037,3,5,1,76
700600,845.599999999627,2,9,1,187
700600,NaN,7,4,NaN,86
700600,990.800000000745,7,2,1,142
700600,1311.20000000112,4,7,1,140
700600,NaN,0,5,NaN,102
700600,1340.40000000037,0,4,1,18
700600,1452,8,1,1,173
700600,1284.59999999963,2,8,1,54
700600,1163.89999999851,3,2,1,46
700600,1043.20000000112,5,8,1,172
700600,1101,9,6,1,123
700600,942.89999999851,1,9,1,187
700600,840.199999999255,2,8,1,163
700600,1030.20000000112,0,2,1,41
700600,1871.5,9,6,1,130
700600,1335.30000000075,3,7,1,143
700600,892.60000000149,1,7,1,24
700600,1091.59999999963,8,6,1,163
700600,983.200000001118,2,5,1,105
700600,949.400000000373,0,1,1,2
700600,872.299999998882,1,0,1,31
700600,988.5,5,6,1,122
700600,1275.5,0,6,1,130
700600,1316.5,8,3,1,70
700600,973.099999999627,8,1,1,172
700600,961.099999999627,1,4,1,81
700600,974,3,8,1,70
700600,991.5,1,8,1,22
700600,1046.79999999888,6,5,1,101
700600,1210.39999999851,5,4,1,101
700600,956.199999999255,6,9,1,199
700600,1125,1,8,1,172
700600,1038.69999999925,3,9,1,70
700600,1134.39999999851,4,6,1,130
700600,742.699999999255,3,9,1,187
700600,1345.5,8,4,1,87
700600,NaN,4,3,NaN,63
700600,1010.10000000149,8,4,1,161
700600,1131.79999999888,1,5,1,31
700600,1121,5,4,1,85
700600,1188.80000000075,8,7,1,172
700600,1072.70000000112,8,1,1,163
700600,933.400000000373,9,4,1,191
597324,2956.89999999944,0,6,1,0
597324,1886.40000000037,9,6,1,187
597324,1114.19999999925,1,9,1,191
597324,912.799999999814,8,2,1,161
597324,984.900000000373,1,7,1,22
597324,983.299999999814,7,3,1,144
597324,906.200000000186,2,3,1,54
597324,893.200000000186,2,5,1,46
597324,1348.60000000056,2,3,1,68
597324,1118.89999999944,3,7,1,140
597324,1563.09999999963,0,5,1,18
597324,1464,4,2,1,44
597324,750.200000000186,0,5,1,0
597324,712.899999999441,1,5,1,22
597324,1174.10000000056,5,3,1,70
597324,1024.90000000037,5,0,1,103
597324,1249.20000000019,6,9,1,191
597324,1350.89999999944,9,8,1,191
597324,2218.70000000019,5,2,1,44
597324,1018.70000000019,5,8,1,161
597324,1009.29999999981,7,1,1,143
597324,973.299999999814,5,6,1,103
597324,789.599999999627,5,7,1,103
597324,672.599999999627,8,7,1,163
597324,1249,8,2,1,54
597324,976.099999999627,1,5,1,25
597324,882,9,6,1,199
597324,1056.60000000056,7,3,1,143
597324,1168.20000000019,4,0,1,0
597324,827.700000000186,3,1,1,76
597324,2178.70000000019,4,0,1,85
597324,1047,1,3,1,68
597324,1262.20000000019,0,3,1,70
597324,860.700000000186,0,9,1,187
597324,1300.20000000019,6,5,1,103
597324,907,8,9,1,187
597324,1389,9,6,1,120
597324,1008.20000000019,2,3,1,41
597324,NaN,3,0,NaN,70
597324,1100,0,9,1,8
597324,1322.19999999925,9,1,1,22
597324,885.600000000559,1,6,1,22
597324,841.799999999814,5,2,1,101
597324,1073,3,9,1,191
597324,1527.20000000019,7,6,1,130
597324,954.5,1,9,1,180
597324,961.899999999441,0,4,0,85
597324,975,3,0,1,76
597324,1572.5,8,3,1,172
597324,1090.40000000037,5,2,1,46
597324,1264.5,4,1,1,31
597324,1095.90000000037,2,1,1,24
597324,972.400000000373,8,7,1,140
597324,846.900000000373,1,7,1,143
597324,936.900000000373,0,3,1,2
597324,1280.10000000056,9,8,1,173
597324,1054.80000000075,4,7,1,85
597324,1054.5,2,4,1,54
597324,967.700000000186,6,3,1,70
597324,1112.29999999981,0,1,1,31
562767,NaN,6,0,NaN,120
562767,902.300000011921,3,8,1,172
562767,673.5,5,9,1,187
562767,2225.20000001788,1,6,0,31
562767,747.5,1,3,1,22
562767,1489.70000001788,1,2,0,44
562767,2047.60000002384,1,3,0,25
562767,1503.5,8,2,1,163
562767,1435.70000001788,6,3,1,123
562767,799.40000000596,3,8,1,63
562767,1686.80000001192,6,2,0,54
